"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Ceremony","CeremonyYear"
"Best Actor",NA,"My Own Private Idaho","Event-56-1991","tt0102494","My Own Private Idaho","nm0000203","River Phoenix",NA,NA,"056","1991"
"Best Actor",NA,"The Prince of Tides","Event-56-1991","tt0102713","The Prince of Tides","nm0000560","Nick Nolte",NA,NA,"056","1991"
"Best Actress","Winner","The Silence of the Lambs","Event-56-1991","tt0102926","The Silence of the Lambs","nm0000149","Jodie Foster",NA,NA,"056","1991"
"Best Actress",NA,"Thelma & Louise","Event-56-1991","tt0103074","Thelma & Louise","nm0000133","Geena Davis",NA,NA,"056","1991"
"Best Actress",NA,"Truly Madly Deeply","Event-56-1991","tt0103129","Truly Madly Deeply","nm0828980","Juliet Stevenson",NA,NA,"056","1991"
"Best Cinematographer","Winner","Roger Deakins","Event-56-1991","tt0101410","Barton Fink","nm0005683","Roger Deakins",NA,NA,"056","1991"
"Best Cinematographer",NA,"Freddie Francis","Event-56-1991","tt0101540","Cape Fear","nm0005711","Freddie Francis",NA,NA,"056","1991"
"Best Director","Winner","The Silence of the Lambs","Event-56-1991","tt0102926","The Silence of the Lambs","nm0001129","Jonathan Demme",NA,NA,"056","1991"
"Best Director",NA,"My Own Private Idaho","Event-56-1991","tt0102494","My Own Private Idaho","nm0001814","Gus Van Sant",NA,NA,"056","1991"
"Best Documentary","Winner",NA,"Event-56-1991","tt0100332","Paris Is Burning",NA,NA,NA,NA,"056","1991"
"Best Documentary",NA,NA,"Event-56-1991","tt0102015","Hearts of Darkness: A Filmmaker's Apocalypse",NA,NA,NA,NA,"056","1991"
"Best Film","Winner",NA,"Event-56-1991","tt0102926","The Silence of the Lambs",NA,NA,NA,NA,"056","1991"
"Best Film",NA,NA,"Event-56-1991","tt0102494","My Own Private Idaho",NA,NA,NA,NA,"056","1991"
"Best Foreign Language Film","Winner",NA,"Event-56-1991","tt0099776","Europa Europa",NA,NA,NA,NA,"056","1991"
"Best Foreign Language Film",NA,NA,"Event-56-1991","tt0096163","The Vanishing",NA,NA,NA,NA,"056","1991"
"Best New Director","Winner","Boyz n the Hood","Event-56-1991","tt0101507","Boyz n the Hood","nm0005436","John Singleton",NA,NA,"056","1991"
"Best New Director",NA,"Truly Madly Deeply","Event-56-1991","tt0103129","Truly Madly Deeply","nm0005237","Anthony Minghella",NA,NA,"056","1991"
"Best Screenplay","Winner","David Cronenberg","Event-56-1991","tt0102511","Naked Lunch","nm0000343","David Cronenberg",NA,NA,"056","1991"
"Best Screenplay",NA,"Callie Khouri","Event-56-1991","tt0103074","Thelma & Louise","nm0451884","Callie Khouri",NA,NA,"056","1991"
"Best Supporting Actor","Winner","Jungle Fever","Event-56-1991","tt0102175","Jungle Fever","nm0000168","Samuel L. Jackson",NA,NA,"056","1991"
"Best Supporting Actor",NA,"Billy Bathgate","Event-56-1991","tt0101453","Billy Bathgate","nm0384696","Steven Hill",NA,NA,"056","1991"
"Best Supporting Actor",NA,"Barton Fink","Event-56-1991","tt0101410","Barton Fink","nm0000422","John Goodman",NA,NA,"056","1991"
"Best Supporting Actress","Winner","Naked Lunch, Barton Fink","Event-56-1991","tt0102511","Naked Lunch","nm0001114","Judy Davis",NA,NA,"056","1991"
"Best Supporting Actress","Winner","Naked Lunch, Barton Fink","Event-56-1991","tt0101410","Barton Fink","nm0001114","Judy Davis",NA,NA,"056","1991"
"Best Supporting Actress",NA,"Cape Fear","Event-56-1991","tt0101540","Cape Fear","nm0000496","Juliette Lewis",NA,NA,"056","1991"
"Best Supporting Actress",NA,"Frankie and Johnny, The Prince of Tides","Event-56-1991","tt0101912","Frankie and Johnny","nm0625075","Kate Nelligan",NA,NA,"056","1991"
"Best Supporting Actress",NA,"Frankie and Johnny, The Prince of Tides","Event-56-1991","tt0102713","The Prince of Tides","nm0625075","Kate Nelligan",NA,NA,"056","1991"
"Best Actor","Winner","Malcolm X","Event-57-1992","tt0104797","Malcolm X","nm0000243","Denzel Washington",NA,NA,"057","1992"
"Best Actor",NA,"Bad Lieutenant, Reservoir Dogs","Event-57-1992","tt0103759","Bad Lieutenant","nm0000172","Harvey Keitel",NA,NA,"057","1992"
"Best Actor",NA,"Bad Lieutenant, Reservoir Dogs","Event-57-1992","tt0105236","Reservoir Dogs","nm0000172","Harvey Keitel",NA,NA,"057","1992"
"Best Actor",NA,"Scent of a Woman","Event-57-1992","tt0105323","Scent of a Woman","nm0000199","Al Pacino",NA,NA,"057","1992"
"Best Actress","Winner","Howards End","Event-57-1992","tt0104454","Howards End","nm0000668","Emma Thompson",NA,NA,"057","1992"
"Best Actress",NA,"Lorenzo's Oil","Event-57-1992","tt0104756","Lorenzo's Oil","nm0000215","Susan Sarandon",NA,NA,"057","1992"
"Best Actress",NA,"Love Field","Event-57-1992","tt0104765","Love Field","nm0000201","Michelle Pfeiffer",NA,NA,"057","1992"
"Best Cinematographer","Winner","Jean Lépine","Event-57-1992","tt0105151","The Player","nm0529648","Jean Lépine",NA,NA,"057","1992"
"Best Cinematographer",NA,"Jean de Segonzac","Event-57-1992","tt0104693","Laws of Gravity","nm0211523","Jean de Segonzac",NA,NA,"057","1992"
"Best Cinematographer",NA,"Fei Zhao","Event-57-1992","tt0101640","Raise the Red Lantern","nm0270508","Fei Zhao",NA,NA,"057","1992"
"Best Director","Winner","The Player","Event-57-1992","tt0105151","The Player","nm0000265","Robert Altman",NA,NA,"057","1992"
"Best Director",NA,"Unforgiven","Event-57-1992","tt0105695","Unforgiven","nm0000142","Clint Eastwood",NA,NA,"057","1992"
"Best Director",NA,"Howards End","Event-57-1992","tt0104454","Howards End","nm0412465","James Ivory",NA,NA,"057","1992"
"Best Documentary","Winner",NA,"Event-57-1992","tt0103888","Brother's Keeper",NA,NA,NA,NA,"057","1992"
"Best Documentary",NA,NA,"Event-57-1992","tt0099028","American Dream",NA,NA,NA,NA,"057","1992"
"Best Documentary",NA,NA,"Event-57-1992","tt0103882","A Brief History of Time",NA,NA,NA,NA,"057","1992"
"Best Film","Winner",NA,"Event-57-1992","tt0105151","The Player",NA,NA,NA,NA,"057","1992"
"Best Film",NA,NA,"Event-57-1992","tt0105695","Unforgiven",NA,NA,NA,NA,"057","1992"
"Best Film",NA,NA,"Event-57-1992","tt0104454","Howards End",NA,NA,NA,NA,"057","1992"
"Best Foreign Language Film","Winner",NA,"Event-57-1992","tt0101640","Raise the Red Lantern",NA,NA,NA,NA,"057","1992"
"Best Foreign Language Film",NA,NA,"Event-57-1992","tt0098532","The Match Factory Girl",NA,NA,NA,NA,"057","1992"
"Best Foreign Language Film",NA,NA,"Event-57-1992","tt0104507","Indochine",NA,NA,NA,NA,"057","1992"
"Best New Director","Winner","Gas Food Lodging","Event-57-1992","tt0104321","Gas Food Lodging","nm0025978","Allison Anders",NA,NA,"057","1992"
"Best New Director",NA,"Reservoir Dogs","Event-57-1992","tt0105236","Reservoir Dogs","nm0000233","Quentin Tarantino",NA,NA,"057","1992"
"Best New Director",NA,"Bob Roberts","Event-57-1992","tt0103850","Bob Roberts","nm0000209","Tim Robbins",NA,NA,"057","1992"
"Best Screenplay","Winner","Neil Jordan","Event-57-1992","tt0104036","The Crying Game","nm0001403","Neil Jordan",NA,NA,"057","1992"
"Best Screenplay",NA,"Michael Tolkin","Event-57-1992","tt0105151","The Player","nm0866062","Michael Tolkin",NA,NA,"057","1992"
"Best Screenplay",NA,"David Webb Peoples","Event-57-1992","tt0105695","Unforgiven","nm0672459","David Webb Peoples",NA,NA,"057","1992"
"Best Supporting Actor","Winner","Unforgiven","Event-57-1992","tt0105695","Unforgiven","nm0000432","Gene Hackman",NA,NA,"057","1992"
"Best Supporting Actor",NA,"In the Soup","Event-57-1992","tt0104503","In the Soup","nm0001025","Seymour Cassel",NA,NA,"057","1992"
"Best Supporting Actor",NA,"A Few Good Men","Event-57-1992","tt0104257","A Few Good Men","nm0000197","Jack Nicholson",NA,NA,"057","1992"
"Best Supporting Actress","Winner","The Crying Game, Enchanted April, Damage","Event-57-1992","tt0104036","The Crying Game","nm0001669","Miranda Richardson",NA,NA,"057","1992"
"Best Supporting Actress","Winner","The Crying Game, Enchanted April, Damage","Event-57-1992","tt0101811","Enchanted April","nm0001669","Miranda Richardson",NA,NA,"057","1992"
"Best Supporting Actress","Winner","The Crying Game, Enchanted April, Damage","Event-57-1992","tt0104237","Damage","nm0001669","Miranda Richardson",NA,NA,"057","1992"
"Best Supporting Actress",NA,"Husbands and Wives","Event-57-1992","tt0104466","Husbands and Wives","nm0001114","Judy Davis",NA,NA,"057","1992"
"Best Supporting Actress",NA,"Passion Fish","Event-57-1992","tt0105107","Passion Fish","nm0005569","Alfre Woodard",NA,NA,"057","1992"
"Best Actor","Winner","Naked","Event-58-1993","tt0107653","Naked","nm0000667","David Thewlis",NA,NA,"058","1993"
"Best Actor",NA,"Shadowlands, The Remains of the Day","Event-58-1993","tt0108101","Shadowlands","nm0000164","Anthony Hopkins",NA,NA,"058","1993"
"Best Actor",NA,"Shadowlands, The Remains of the Day","Event-58-1993","tt0107943","The Remains of the Day","nm0000164","Anthony Hopkins",NA,NA,"058","1993"
"Best Actor",NA,"The Age of Innocence, In the Name of the Father","Event-58-1993","tt0106226","The Age of Innocence","nm0000358","Daniel Day-Lewis",NA,NA,"058","1993"
"Best Actor",NA,"The Age of Innocence, In the Name of the Father","Event-58-1993","tt0107207","In the Name of the Father","nm0000358","Daniel Day-Lewis",NA,NA,"058","1993"
"Best Actress","Winner","The Piano","Event-58-1993","tt0107822","The Piano","nm0000456","Holly Hunter",NA,NA,"058","1993"
"Best Actress",NA,"Ruby in Paradise","Event-58-1993","tt0108000","Ruby in Paradise","nm0000171","Ashley Judd",NA,NA,"058","1993"
"Best Actress",NA,"The Remains of the Day, Much Ado About Nothing","Event-58-1993","tt0107943","The Remains of the Day","nm0000668","Emma Thompson",NA,NA,"058","1993"
"Best Actress",NA,"The Remains of the Day, Much Ado About Nothing","Event-58-1993","tt0107616","Much Ado About Nothing","nm0000668","Emma Thompson",NA,NA,"058","1993"
"Best Cinematographer","Winner","Janusz Kaminski","Event-58-1993","tt0108052","Schindler's List","nm0001405","Janusz Kaminski",NA,NA,"058","1993"
"Best Cinematographer",NA,"Michael Ballhaus","Event-58-1993","tt0106226","The Age of Innocence","nm0000841","Michael Ballhaus",NA,NA,"058","1993"
"Best Cinematographer",NA,"Stuart Dryburgh","Event-58-1993","tt0107822","The Piano","nm0238698","Stuart Dryburgh",NA,NA,"058","1993"
"Best Director","Winner","The Piano","Event-58-1993","tt0107822","The Piano","nm0001005","Jane Campion",NA,NA,"058","1993"
"Best Director",NA,"Schindler's List","Event-58-1993","tt0108052","Schindler's List","nm0000229","Steven Spielberg",NA,NA,"058","1993"
"Best Director",NA,"Naked","Event-58-1993","tt0107653","Naked","nm0005139","Mike Leigh",NA,NA,"058","1993"
"Best Documentary","Winner",NA,"Event-58-1993","tt0105764","Visions of Light",NA,NA,NA,NA,"058","1993"
"Best Documentary",NA,NA,"Event-58-1993","tt0108515","The War Room",NA,NA,NA,NA,"058","1993"
"Best Documentary",NA,NA,"Event-58-1993","tt0105268","Rock Hudson's Home Movies",NA,NA,NA,NA,"058","1993"
"Best Film","Winner",NA,"Event-58-1993","tt0108052","Schindler's List",NA,NA,NA,NA,"058","1993"
"Best Film",NA,NA,"Event-58-1993","tt0107822","The Piano",NA,NA,NA,NA,"058","1993"
"Best Film",NA,NA,"Event-58-1993","tt0107653","Naked",NA,NA,NA,NA,"058","1993"
"Best Foreign Language Film","Winner",NA,"Event-58-1993","tt0106332","Farewell My Concubine",NA,NA,NA,NA,"058","1993"
"Best Foreign Language Film",NA,NA,"Event-58-1993","tt0105197","The Story of Qiu Ju",NA,NA,NA,NA,"058","1993"
"Best Foreign Language Film",NA,NA,"Event-58-1993","tt0105114","Highway Patrolman",NA,NA,NA,NA,"058","1993"
"Best New Director","Winner",NA,"Event-58-1993",NA,NA,NA,NA,NA,NA,"058","1993"
"Best Screenplay","Winner","Jane Campion","Event-58-1993","tt0107822","The Piano","nm0001005","Jane Campion",NA,NA,"058","1993"
"Best Screenplay",NA,"Danny Rubin, Harold Ramis","Event-58-1993","tt0107048","Groundhog Day","nm0748035","Danny Rubin",NA,NA,"058","1993"
"Best Screenplay",NA,"Danny Rubin, Harold Ramis","Event-58-1993","tt0107048","Groundhog Day","nm0000601","Harold Ramis",NA,NA,"058","1993"
"Best Screenplay",NA,"Steven Zaillian","Event-58-1993","tt0108052","Schindler's List","nm0001873","Steven Zaillian",NA,NA,"058","1993"
"Best Supporting Actor","Winner","Schindler's List","Event-58-1993","tt0108052","Schindler's List","nm0000146","Ralph Fiennes",NA,NA,"058","1993"
"Best Supporting Actor",NA,"What's Eating Gilbert Grape, This Boy's Life","Event-58-1993","tt0108550","What's Eating Gilbert Grape","nm0000138","Leonardo DiCaprio",NA,NA,"058","1993"
"Best Supporting Actor",NA,"What's Eating Gilbert Grape, This Boy's Life","Event-58-1993","tt0108330","This Boy's Life","nm0000138","Leonardo DiCaprio",NA,NA,"058","1993"
"Best Supporting Actor",NA,"In the Line of Fire","Event-58-1993","tt0107206","In the Line of Fire","nm0000518","John Malkovich",NA,NA,"058","1993"
"Best Supporting Actor",NA,"Mad Dog and Glory","Event-58-1993","tt0107473","Mad Dog and Glory","nm0000195","Bill Murray",NA,NA,"058","1993"
"Best Supporting Actor",NA,"The Fugitive","Event-58-1993","tt0106977","The Fugitive","nm0000169","Tommy Lee Jones",NA,NA,"058","1993"
"Best Supporting Actress","Winner","Farewell My Concubine","Event-58-1993","tt0106332","Farewell My Concubine","nm0000084","Gong Li",NA,NA,"058","1993"
"Best Supporting Actress",NA,"Fearless, Untamed Heart","Event-58-1993","tt0106881","Fearless","nm0001609","Rosie Perez",NA,NA,"058","1993"
"Best Supporting Actress",NA,"Fearless, Untamed Heart","Event-58-1993","tt0108451","Untamed Heart","nm0001609","Rosie Perez",NA,NA,"058","1993"
"Best Supporting Actress",NA,"Short Cuts","Event-58-1993","tt0108122","Short Cuts","nm0000492","Jennifer Jason Leigh",NA,NA,"058","1993"
"Best Supporting Actress",NA,"The Age of Innocence","Event-58-1993","tt0106226","The Age of Innocence","nm0000213","Winona Ryder",NA,NA,"058","1993"
"Best Actor","Winner","Nobody's Fool","Event-59-1994","tt0110684","Nobody's Fool","nm0000056","Paul Newman",NA,NA,"059","1994"
"Best Actor",NA,"Pulp Fiction","Event-59-1994","tt0110912","Pulp Fiction","nm0000168","Samuel L. Jackson",NA,NA,"059","1994"
"Best Actress","Winner","The Last Seduction","Event-59-1994","tt0110308","The Last Seduction","nm0000400","Linda Fiorentino",NA,NA,"059","1994"
"Best Actress",NA,"Mrs. Parker and the Vicious Circle","Event-59-1994","tt0110588","Mrs. Parker and the Vicious Circle","nm0000492","Jennifer Jason Leigh",NA,NA,"059","1994"
"Best Actress",NA,"Ladybird Ladybird","Event-59-1994","tt0110296","Ladybird Ladybird","nm0734156","Crissy Rock",NA,NA,"059","1994"
"Best Cinematographer","Winner","Stefan Czapsky","Event-59-1994","tt0109707","Ed Wood","nm0194356","Stefan Czapsky",NA,NA,"059","1994"
"Best Director","Winner","Pulp Fiction","Event-59-1994","tt0110912","Pulp Fiction","nm0000233","Quentin Tarantino",NA,NA,"059","1994"
"Best Director",NA,"Three Colors: Red","Event-59-1994","tt0111495","Three Colors: Red","nm0001425","Krzysztof Kieslowski",NA,NA,"059","1994"
"Best Film","Winner",NA,"Event-59-1994","tt0110932","Quiz Show",NA,NA,NA,NA,"059","1994"
"Best Film",NA,NA,"Event-59-1994","tt0110912","Pulp Fiction",NA,NA,NA,NA,"059","1994"
"Best Foreign Language Film","Winner",NA,"Event-59-1994","tt0111495","Three Colors: Red",NA,NA,NA,NA,"059","1994"
"Best New Director","Winner","I Like It Like That","Event-59-1994","tt0110091","I Like It Like That","nm0552140","Darnell Martin",NA,NA,"059","1994"
"Best New Director",NA,"Clerks","Event-59-1994","tt0109445","Clerks","nm0003620","Kevin Smith",NA,NA,"059","1994"
"Best New Director",NA,"Spanking the Monkey","Event-59-1994","tt0111252","Spanking the Monkey","nm0751102","David O. Russell",NA,NA,"059","1994"
"Best Non-Fiction Film","Winner",NA,"Event-59-1994","tt0110057","Hoop Dreams",NA,NA,NA,NA,"059","1994"
"Best Screenplay","Winner","Quentin Tarantino, Roger Avary","Event-59-1994","tt0110912","Pulp Fiction","nm0000233","Quentin Tarantino",NA,NA,"059","1994"
"Best Screenplay","Winner","Quentin Tarantino, Roger Avary","Event-59-1994","tt0110912","Pulp Fiction","nm0000812","Roger Avary",NA,NA,"059","1994"
"Best Screenplay",NA,"Paul Attanasio","Event-59-1994","tt0110932","Quiz Show","nm0001921","Paul Attanasio",NA,NA,"059","1994"
"Best Supporting Actor","Winner","Ed Wood","Event-59-1994","tt0109707","Ed Wood","nm0001445","Martin Landau",NA,NA,"059","1994"
"Best Supporting Actor",NA,"Quiz Show","Event-59-1994","tt0110932","Quiz Show","nm0006890","Paul Scofield",NA,NA,"059","1994"
"Best Supporting Actress","Winner","Bullets Over Broadway","Event-59-1994","tt0109348","Bullets Over Broadway","nm0001848","Dianne Wiest",NA,NA,"059","1994"
"Best Supporting Actress",NA,"Pulp Fiction","Event-59-1994","tt0110912","Pulp Fiction","nm0000235","Uma Thurman",NA,NA,"059","1994"
"Best Supporting Actress",NA,"Crooklyn","Event-59-1994","tt0109504","Crooklyn","nm0005569","Alfre Woodard",NA,NA,"059","1994"
"Best Actor","Winner","The Great Dictator","Event-6-1940","tt0032553","The Great Dictator","nm0000122","Charles Chaplin",NA,NA,"006","1940"
"Best Actor",NA,"The Long Voyage Home","Event-6-1940","tt0032728","The Long Voyage Home","nm0593775","Thomas Mitchell",NA,NA,"006","1940"
"Best Actor",NA,"The Letter","Event-6-1940","tt0032701","The Letter","nm0827263","James Stephenson",NA,NA,"006","1940"
"Best Actress","Winner","The Philadelphia Story","Event-6-1940","tt0032904","The Philadelphia Story","nm0000031","Katharine Hepburn",NA,NA,"006","1940"
"Best Actress",NA,"Our Town","Event-6-1940","tt0032881","Our Town","nm0779549","Martha Scott",NA,NA,"006","1940"
"Best Actress",NA,"Rebecca","Event-6-1940","tt0032976","Rebecca","nm0000021","Joan Fontaine",NA,NA,"006","1940"
"Best Director","Winner","The Grapes of Wrath, The Long Voyage Home","Event-6-1940","tt0032551","The Grapes of Wrath","nm0000406","John Ford",NA,NA,"006","1940"
"Best Director","Winner","The Grapes of Wrath, The Long Voyage Home","Event-6-1940","tt0032728","The Long Voyage Home","nm0000406","John Ford",NA,NA,"006","1940"
"Best Director",NA,"The Letter","Event-6-1940","tt0032701","The Letter","nm0943758","William Wyler",NA,NA,"006","1940"
"Best Director",NA,"Night Train to Munich","Event-6-1940","tt0032842","Night Train to Munich","nm0715346","Carol Reed",NA,NA,"006","1940"
"Best Film","Winner",NA,"Event-6-1940","tt0032551","The Grapes of Wrath",NA,NA,NA,NA,"006","1940"
"Best Film",NA,NA,"Event-6-1940","tt0032842","Night Train to Munich",NA,NA,NA,NA,"006","1940"
"Best Film",NA,NA,"Event-6-1940","tt0032904","The Philadelphia Story",NA,NA,NA,NA,"006","1940"
"Best Foreign Language Film","Winner",NA,"Event-6-1940","tt0030127","The Baker's Wife",NA,NA,NA,NA,"006","1940"
"Best Foreign Language Film",NA,NA,"Event-6-1940","tt0030252","Hotel du Nord",NA,NA,NA,NA,"006","1940"
"Best Foreign Language Film",NA,NA,"Event-6-1940","tt0032337","The Great Beginning",NA,NA,NA,NA,"006","1940"
"Best Foreign Language Film",NA,NA,"Event-6-1940","tt0030534","The Mayor's Dilemma",NA,NA,NA,NA,"006","1940"
"Best Actor","Winner","Leaving Las Vegas","Event-60-1995","tt0113627","Leaving Las Vegas","nm0000115","Nicolas Cage",NA,NA,"060","1995"
"Best Actor",NA,"Nixon","Event-60-1995","tt0113987","Nixon","nm0000164","Anthony Hopkins",NA,NA,"060","1995"
"Best Actor",NA,"Wild Bill","Event-60-1995","tt0114938","Wild Bill","nm0000313","Jeff Bridges",NA,NA,"060","1995"
"Best Actor",NA,"Get Shorty","Event-60-1995","tt0113161","Get Shorty","nm0000237","John Travolta",NA,NA,"060","1995"
"Best Actress","Winner","Georgia","Event-60-1995","tt0113158","Georgia","nm0000492","Jennifer Jason Leigh",NA,NA,"060","1995"
"Best Actress",NA,"Leaving Las Vegas","Event-60-1995","tt0113627","Leaving Las Vegas","nm0000223","Elisabeth Shue",NA,NA,"060","1995"
"Best Actress",NA,"Safe","Event-60-1995","tt0114323","Safe","nm0000194","Julianne Moore",NA,NA,"060","1995"
"Best Actress",NA,"Sense and Sensibility","Event-60-1995","tt0114388","Sense and Sensibility","nm0000668","Emma Thompson",NA,NA,"060","1995"
"Best Actress",NA,"The Bridges of Madison County","Event-60-1995","tt0112579","The Bridges of Madison County","nm0000658","Meryl Streep",NA,NA,"060","1995"
"Best Actress",NA,"To Die For","Event-60-1995","tt0114681","To Die For","nm0000173","Nicole Kidman",NA,NA,"060","1995"
"Best Cinematographer","Winner","Yue Lü","Event-60-1995","tt0115012","Shanghai Triad","nm0494702","Yue Lü",NA,NA,"060","1995"
"Best Director","Winner","Sense and Sensibility","Event-60-1995","tt0114388","Sense and Sensibility","nm0000487","Ang Lee",NA,NA,"060","1995"
"Best Director",NA,"Leaving Las Vegas","Event-60-1995","tt0113627","Leaving Las Vegas","nm0001214","Mike Figgis",NA,NA,"060","1995"
"Best Director",NA,"Safe","Event-60-1995","tt0114323","Safe","nm0001331","Todd Haynes",NA,NA,"060","1995"
"Best Film","Winner",NA,"Event-60-1995","tt0113627","Leaving Las Vegas",NA,NA,NA,NA,"060","1995"
"Best Film",NA,NA,"Event-60-1995","tt0114388","Sense and Sensibility",NA,NA,NA,NA,"060","1995"
"Best Film",NA,NA,"Event-60-1995","tt0114323","Safe",NA,NA,NA,NA,"060","1995"
"Best First Film","Winner","Chris Noonan","Event-60-1995","tt0112431","Babe","nm0003088","Chris Noonan",NA,NA,"060","1995"
"Best First Film",NA,"Lodge Kerrigan","Event-60-1995","tt0106579","Clean, Shaven","nm0449868","Lodge Kerrigan",NA,NA,"060","1995"
"Best First Film",NA,"Noah Baumbach","Event-60-1995","tt0113537","Kicking and Screaming","nm0000876","Noah Baumbach",NA,NA,"060","1995"
"Best Foreign Language Film","Winner",NA,"Event-60-1995","tt0111019","Wild Reeds",NA,NA,NA,NA,"060","1995"
"Best Foreign Language Film",NA,NA,"Event-60-1995","tt0110299","Lamerica",NA,NA,NA,NA,"060","1995"
"Best Foreign Language Film",NA,NA,"Event-60-1995","tt0111845","Through the Olive Trees",NA,NA,NA,NA,"060","1995"
"Best Non-Fiction Film","Winner",NA,"Event-60-1995","tt0109508","Crumb",NA,NA,NA,NA,"060","1995"
"Best Screenplay","Winner","Emma Thompson","Event-60-1995","tt0114388","Sense and Sensibility","nm0000668","Emma Thompson",NA,NA,"060","1995"
"Best Screenplay",NA,"Amy Heckerling","Event-60-1995","tt0112697","Clueless","nm0002132","Amy Heckerling",NA,NA,"060","1995"
"Best Supporting Actor","Winner","Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-60-1995","tt0114369","Se7en","nm0000228","Kevin Spacey",NA,NA,"060","1995"
"Best Supporting Actor","Winner","Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-60-1995","tt0114814","The Usual Suspects","nm0000228","Kevin Spacey",NA,NA,"060","1995"
"Best Supporting Actor","Winner","Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-60-1995","tt0114594","Swimming with Sharks","nm0000228","Kevin Spacey",NA,NA,"060","1995"
"Best Supporting Actor","Winner","Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-60-1995","tt0114069","Outbreak","nm0000228","Kevin Spacey",NA,NA,"060","1995"
"Best Supporting Actor",NA,"Devil in a Blue Dress","Event-60-1995","tt0112857","Devil in a Blue Dress","nm0000332","Don Cheadle",NA,NA,"060","1995"
"Best Supporting Actress","Winner","Mighty Aphrodite","Event-60-1995","tt0113819","Mighty Aphrodite","nm0000227","Mira Sorvino",NA,NA,"060","1995"
"Best Supporting Actress",NA,"Nixon","Event-60-1995","tt0113987","Nixon","nm0000260","Joan Allen",NA,NA,"060","1995"
"Best Actor","Winner","Shine","Event-61-1996","tt0117631","Shine","nm0001691","Geoffrey Rush",NA,NA,"061","1996"
"Best Actor",NA,"The Crucible","Event-61-1996","tt0115988","The Crucible","nm0000358","Daniel Day-Lewis",NA,NA,"061","1996"
"Best Actor",NA,"Tin Cup","Event-61-1996","tt0117918","Tin Cup","nm0000126","Kevin Costner",NA,NA,"061","1996"
"Best Actor",NA,"Jerry Maguire","Event-61-1996","tt0116695","Jerry Maguire","nm0000129","Tom Cruise",NA,NA,"061","1996"
"Best Actress","Winner","Breaking the Waves","Event-61-1996","tt0115751","Breaking the Waves","nm0001833","Emily Watson",NA,NA,"061","1996"
"Best Actress",NA,"Fargo","Event-61-1996","tt0116282","Fargo","nm0000531","Frances McDormand",NA,NA,"061","1996"
"Best Actress",NA,"The Portrait of a Lady","Event-61-1996","tt0117364","The Portrait of a Lady","nm0000173","Nicole Kidman",NA,NA,"061","1996"
"Best Cinematographer","Winner","Robby Müller","Event-61-1996","tt0115751","Breaking the Waves","nm0005810","Robby Müller",NA,NA,"061","1996"
"Best Director","Winner","Breaking the Waves","Event-61-1996","tt0115751","Breaking the Waves","nm0001885","Lars von Trier",NA,NA,"061","1996"
"Best Film","Winner",NA,"Event-61-1996","tt0116282","Fargo",NA,NA,NA,NA,"061","1996"
"Best Film",NA,NA,"Event-61-1996","tt0117318","The People vs. Larry Flynt",NA,NA,NA,NA,"061","1996"
"Best Film",NA,NA,"Event-61-1996","tt0115751","Breaking the Waves",NA,NA,NA,NA,"061","1996"
"Best First Film","Winner","Stanley Tucci, Campbell Scott","Event-61-1996","tt0115678","Big Night","nm0001804","Stanley Tucci",NA,NA,"061","1996"
"Best First Film","Winner","Stanley Tucci, Campbell Scott","Event-61-1996","tt0115678","Big Night","nm0001714","Campbell Scott",NA,NA,"061","1996"
"Best Foreign Language Film","Winner",NA,"Event-61-1996","tt0112445","The White Balloon",NA,NA,NA,NA,"061","1996"
"Best Non-Fiction Film","Winner",NA,"Event-61-1996","tt0118147","When We Were Kings",NA,NA,NA,NA,"061","1996"
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-61-1996","tt0117091","Mother","nm0000983","Albert Brooks",NA,NA,"061","1996"
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-61-1996","tt0117091","Mother","nm0569606","Monica Mcgowan Johnson",NA,NA,"061","1996"
"Best Supporting Actor","Winner","Kansas City","Event-61-1996","tt0116745","Kansas City","nm0000896","Harry Belafonte",NA,NA,"061","1996"
"Best Supporting Actor",NA,"The Portrait of a Lady","Event-61-1996","tt0117364","The Portrait of a Lady","nm0233027","Martin Donovan",NA,NA,"061","1996"
"Best Supporting Actor",NA,"Big Night","Event-61-1996","tt0115678","Big Night","nm0001724","Tony Shalhoub",NA,NA,"061","1996"
"Best Supporting Actress","Winner","The People vs. Larry Flynt","Event-61-1996","tt0117318","The People vs. Larry Flynt","nm0001482","Courtney Love",NA,NA,"061","1996"
"Best Supporting Actress",NA,"The Portrait of a Lady","Event-61-1996","tt0117364","The Portrait of a Lady","nm0001347","Barbara Hershey",NA,NA,"061","1996"
"Best Actor","Winner","Ulee's Gold","Event-62-1997","tt0120402","Ulee's Gold","nm0001228","Peter Fonda",NA,NA,"062","1997"
"Best Actor",NA,"The Sweet Hereafter","Event-62-1997","tt0120255","The Sweet Hereafter","nm0000453","Ian Holm",NA,NA,"062","1997"
