"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Art Direction",NA,"Hans Dreier, John B. Goodman","Event-11-1939","tt0030265","If I Were King","nm0237417","Hans Dreier",NA,NA
"Best Art Direction",NA,"Hans Dreier, John B. Goodman","Event-11-1939","tt0030265","If I Were King","nm0329129","John B. Goodman",NA,NA
"Best Art Direction",NA,"Jack Otterson","Event-11-1939","tt0030395","Mad About Music","nm0653163","Jack Otterson",NA,NA
"Best Art Direction",NA,"Cedric Gibbons","Event-11-1939","tt0030418","Marie Antoinette","nm0316539","Cedric Gibbons",NA,NA
"Best Art Direction",NA,"Charles D. Hall","Event-11-1939","tt0030442","Merrily We Live","nm0355405","Charles D. Hall",NA,NA
"Best Art Direction",NA,"Lyle R. Wheeler","Event-11-1939","tt0029844","The Adventures of Tom Sawyer","nm0923907","Lyle R. Wheeler",NA,NA
"Best Art Direction",NA,"Richard Day","Event-11-1939","tt0030194","The Goldwyn Follies","nm0206554","Richard Day",NA,NA
"Best Cinematography","Winner","Joseph Ruttenberg","Event-11-1939","tt0030202","The Great Waltz","nm0005853","Joseph Ruttenberg",NA,NA
"Best Cinematography",NA,"James Wong Howe","Event-11-1939","tt0029855","Algiers","nm0002146","James Wong Howe",NA,NA
"Best Cinematography",NA,"Ernest Miller, Harry J. Wild","Event-11-1939","tt0029880","Army Girl","nm0588316","Ernest Miller",NA,NA
"Best Cinematography",NA,"Ernest Miller, Harry J. Wild","Event-11-1939","tt0029880","Army Girl","nm0928346","Harry J. Wild",NA,NA
"Best Cinematography",NA,"Ernest Haller","Event-11-1939","tt0030287","Jezebel","nm0005735","Ernest Haller",NA,NA
"Best Cinematography",NA,"Joseph A. Valentine","Event-11-1939","tt0030395","Mad About Music","nm0884252","Joseph A. Valentine",NA,NA
"Best Cinematography",NA,"Norbert Brodine","Event-11-1939","tt0030442","Merrily We Live","nm0005661","Norbert Brodine",NA,NA
"Best Cinematography",NA,"J. Peverell Marley","Event-11-1939","tt0030811","Suez","nm0549132","J. Peverell Marley",NA,NA
"Best Cinematography",NA,"Victor Milner","Event-11-1939","tt0029950","The Buccaneer","nm0005800","Victor Milner",NA,NA
"Best Cinematography",NA,"Leon Shamroy","Event-11-1939","tt0031002","The Young in Heart","nm0005872","Leon Shamroy",NA,NA
"Best Cinematography",NA,"Robert De Grasse","Event-11-1939","tt0030944","Vivacious Lady","nm0002568","Robert De Grasse",NA,NA
"Best Cinematography",NA,"Joseph Walker","Event-11-1939","tt0030993","You Can't Take It with You","nm0907900","Joseph Walker",NA,NA
"Best Director","Winner","You Can't Take It with You","Event-11-1939","tt0030993","You Can't Take It with You","nm0001008","Frank Capra",NA,NA
"Best Director",NA,"The Citadel","Event-11-1939","tt0029995","The Citadel","nm0896542","King Vidor",NA,NA
"Best Director",NA,"Four Daughters","Event-11-1939","tt0030149","Four Daughters","nm0002031","Michael Curtiz",NA,NA
"Best Director",NA,"Angels with Dirty Faces","Event-11-1939","tt0029870","Angels with Dirty Faces","nm0002031","Michael Curtiz",NA,NA
"Best Director",NA,"Boys Town","Event-11-1939","tt0029942","Boys Town","nm0851537","Norman Taurog",NA,NA
"Best Film Editing","Winner","Ralph Dawson","Event-11-1939","tt0029843","The Adventures of Robin Hood","nm0206238","Ralph Dawson",NA,NA
"Best Film Editing",NA,"Barbara McLean","Event-11-1939","tt0029852","Alexander's Ragtime Band","nm0572492","Barbara McLean",NA,NA
"Best Film Editing",NA,"Tom Held","Event-11-1939","tt0030848","Test Pilot","nm0374934","Tom Held",NA,NA
"Best Film Editing",NA,"Tom Held","Event-11-1939","tt0030202","The Great Waltz","nm0374934","Tom Held",NA,NA
"Best Film Editing",NA,"Gene Havlick","Event-11-1939","tt0030993","You Can't Take It with You","nm0369879","Gene Havlick",NA,NA
"Best Music, Original Score","Winner","Erich Wolfgang Korngold","Event-11-1939","tt0029843","The Adventures of Robin Hood","nm0006157","Erich Wolfgang Korngold",NA,NA
"Best Music, Original Score",NA,"Victor Young","Event-11-1939","tt0029880","Army Girl","nm0000082","Victor Young",NA,NA
"Best Music, Original Score",NA,"Marvin Hatley","Event-11-1939","tt0029923","Block-Heads","nm0368943","Marvin Hatley",NA,NA
"Best Music, Original Score",NA,"Werner Janssen","Event-11-1939","tt0029924","Blockade","nm0418205","Werner Janssen",NA,NA
"Best Music, Original Score",NA,"Victor Young","Event-11-1939","tt0029945","Breaking the Ice","nm0000082","Victor Young",NA,NA
"Best Music, Original Score",NA,"Richard Hageman","Event-11-1939","tt0030265","If I Were King","nm0006119","Richard Hageman",NA,NA
"Best Music, Original Score",NA,"Herbert Stothart","Event-11-1939","tt0030418","Marie Antoinette","nm0006307","Herbert Stothart",NA,NA
"Best Music, Original Score",NA,"Robert Russell Bennett","Event-11-1939","tt0031774","Pacific Liner","nm0072021","Robert Russell Bennett",NA,NA
"Best Music, Original Score",NA,"Louis Silvers","Event-11-1939","tt0030811","Suez","nm0799007","Louis Silvers",NA,NA
"Best Music, Original Score",NA,"Alfred Newman","Event-11-1939","tt0030018","The Cowboy and the Lady","nm0000055","Alfred Newman",NA,NA
"Best Music, Original Score",NA,"Franz Waxman","Event-11-1939","tt0031002","The Young in Heart","nm0000077","Franz Waxman",NA,NA
"Best Music, Original Song","Winner","Ralph Rainger (music), Leo Robin (lyrics)","Event-11-1939","tt0029912","The Big Broadcast of 1938","nm0006247","Ralph Rainger",NA,NA
"Best Music, Original Song","Winner","Ralph Rainger (music), Leo Robin (lyrics)","Event-11-1939","tt0029912","The Big Broadcast of 1938","nm0732209","Leo Robin",NA,NA
"Best Music, Original Song",NA,"Irving Berlin","Event-11-1939","tt0029852","Alexander's Ragtime Band","nm0000927","Irving Berlin",NA,NA
"Best Music, Original Song",NA,"Irving Berlin","Event-11-1939","tt0029971","Carefree","nm0000927","Irving Berlin",NA,NA
"Best Music, Original Song",NA,"Harry Warren (music), Johnny Mercer (lyrics)","Event-11-1939","tt0030190","Going Places","nm0912851","Harry Warren",NA,NA
"Best Music, Original Song",NA,"Harry Warren (music), Johnny Mercer (lyrics)","Event-11-1939","tt0030190","Going Places","nm0006197","Johnny Mercer",NA,NA
"Best Music, Original Song",NA,"Edward Ward (music), Chet Forrest (lyrics), Bob Wright (lyrics)","Event-11-1939","tt0030413","Mannequin","nm0911518","Edward Ward",NA,NA
"Best Music, Original Song",NA,"Edward Ward (music), Chet Forrest (lyrics), Bob Wright (lyrics)","Event-11-1939","tt0030413","Mannequin","nm0286609","Chet Forrest",NA,NA
"Best Music, Original Song",NA,"Edward Ward (music), Chet Forrest (lyrics), Bob Wright (lyrics)","Event-11-1939","tt0030413","Mannequin","nm0942243","Bob Wright",NA,NA
"Best Music, Original Song",NA,"Phil Charig (music), Arthur Quenzer (lyrics)","Event-11-1939","tt0030442","Merrily We Live","nm0152900","Phil Charig",NA,NA
"Best Music, Original Song",NA,"Phil Charig (music), Arthur Quenzer (lyrics)","Event-11-1939","tt0030442","Merrily We Live","nm0703242","Arthur Quenzer",NA,NA
"Best Music, Original Song",NA,"Jimmy McHugh (music), Harold Adamson (lyrics)","Event-11-1939","tt0030854","That Certain Age","nm0006192","Jimmy McHugh",NA,NA
"Best Music, Original Song",NA,"Jimmy McHugh (music), Harold Adamson (lyrics)","Event-11-1939","tt0030854","That Certain Age","nm0011488","Harold Adamson",NA,NA
"Best Music, Original Song",NA,"Lionel Newman (music), Arthur Quenzer (lyrics)","Event-11-1939","tt0030018","The Cowboy and the Lady","nm0703242","Arthur Quenzer",NA,NA
"Best Music, Original Song",NA,"Lionel Newman (music), Arthur Quenzer (lyrics)","Event-11-1939","tt0030018","The Cowboy and the Lady","nm0006213","Lionel Newman",NA,NA
"Best Music, Original Song",NA,"Ben Oakland (music), Oscar Hammerstein II (lyrics)","Event-11-1939","tt0030340","The Lady Objects","nm0642992","Ben Oakland",NA,NA
"Best Music, Original Song",NA,"Ben Oakland (music), Oscar Hammerstein II (lyrics)","Event-11-1939","tt0030340","The Lady Objects","nm0358564","Oscar Hammerstein II",NA,NA
"Best Music, Original Song",NA,"Johnny Marvin","Event-11-1939","tt0030910","Under Western Stars","nm0555541","Johnny Marvin",NA,NA
"Best Music, Scoring","Winner","Alfred Newman","Event-11-1939","tt0029852","Alexander's Ragtime Band","nm0000055","Alfred Newman",NA,NA
"Best Music, Scoring",NA,"Victor Baravalle","Event-11-1939","tt0029971","Carefree","nm0053127","Victor Baravalle",NA,NA
"Best Music, Scoring",NA,"Morris Stoloff, Gregory Stone","Event-11-1939","tt0030184","Girls' School","nm0006304","Morris Stoloff",NA,NA
"Best Music, Scoring",NA,"Morris Stoloff, Gregory Stone","Event-11-1939","tt0030184","Girls' School","nm0831899","Gregory Stone",NA,NA
"Best Music, Scoring",NA,"Max Steiner","Event-11-1939","tt0030287","Jezebel","nm0000070","Max Steiner",NA,NA
"Best Music, Scoring",NA,"Charles Previn, Frank Skinner","Event-11-1939","tt0030395","Mad About Music","nm0006239","Charles Previn",NA,NA
"Best Music, Scoring",NA,"Charles Previn, Frank Skinner","Event-11-1939","tt0030395","Mad About Music","nm0804244","Frank Skinner",NA,NA
"Best Music, Scoring",NA,"Cy Feuer","Event-11-1939","tt0030798","Storm Over Bengal","nm0006074","Cy Feuer",NA,NA
"Best Music, Scoring",NA,"Herbert Stothart","Event-11-1939","tt0030817","Sweethearts","nm0006307","Herbert Stothart",NA,NA
"Best Music, Scoring",NA,"Alfred Newman","Event-11-1939","tt0030194","The Goldwyn Follies","nm0000055","Alfred Newman",NA,NA
"Best Music, Scoring",NA,"Franz Waxman","Event-11-1939","tt0031002","The Young in Heart","nm0000077","Franz Waxman",NA,NA
"Best Music, Scoring",NA,"Marvin Hatley","Event-11-1939","tt0030856","There Goes My Heart","nm0368943","Marvin Hatley",NA,NA
"Best Music, Scoring",NA,"Boris Morros","Event-11-1939","tt0030897","Tropic Holiday","nm0607448","Boris Morros",NA,NA
"Best Picture","Winner",NA,"Event-11-1939","tt0030993","You Can't Take It with You",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0029852","Alexander's Ragtime Band",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0029942","Boys Town",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0030149","Four Daughters",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0030287","Jezebel",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0030637","Pygmalion",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0030848","Test Pilot",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0029843","The Adventures of Robin Hood",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0029995","The Citadel",NA,NA,NA,NA
"Best Picture",NA,NA,"Event-11-1939","tt0028950","The Grand Illusion",NA,NA,NA,NA
"Best Short Subject, Cartoons","Winner","Walt Disney","Event-11-1939","tt0030128","Ferdinand the Bull","nm0000370","Walt Disney",NA,NA
"Best Short Subject, Cartoons",NA,"Walt Disney","Event-11-1939","tt0029943","Brave Little Tailor","nm0000370","Walt Disney",NA,NA
"Best Short Subject, Cartoons",NA,"Walt Disney","Event-11-1939","tt0030196","Good Scouts","nm0000370","Walt Disney",NA,NA
"Best Short Subject, Cartoons",NA,NA,"Event-11-1939","tt0030250","Hunky and Spunky",NA,NA,NA,NA
"Best Short Subject, Cartoons",NA,"Walt Disney","Event-11-1939","tt0030465","Mother Goose Goes Hollywood","nm0000370","Walt Disney",NA,NA
"Best Short Subject, One-reel","Winner",NA,"Event-11-1939","tt0030855","That Mothers Might Live",NA,NA,NA,NA
"Best Short Subject, One-reel",NA,NA,"Event-11-1939","tt0030201","The Great Heart",NA,NA,NA,NA
"Best Short Subject, One-reel",NA,NA,"Event-11-1939","tt0030872","Timber Toppers",NA,NA,NA,NA
"Best Short Subject, Two-reel","Winner",NA,"Event-11-1939","tt0030046","The Declaration of Independence",NA,NA,NA,NA
"Best Short Subject, Two-reel",NA,NA,"Event-11-1939","tt0030823","Swingtime in the Movies",NA,NA,NA,NA
"Best Short Subject, Two-reel",NA,NA,"Event-11-1939","tt0030860","They're Always Caught",NA,NA,NA,NA
"Best Sound, Recording","Winner","Thomas T. Moulton (United Artists SSD)","Event-11-1939","tt0030018","The Cowboy and the Lady","nm0609771","Thomas T. Moulton",NA,NA
"Best Sound, Recording",NA,"Charles L. Lootens (Republic SSD)","Event-11-1939","tt0029880","Army Girl","nm0519780","Charles L. Lootens",NA,NA
"Best Sound, Recording",NA,"Nathan Levinson (Warner Bros. SSD)","Event-11-1939","tt0030149","Four Daughters","nm0506080","Nathan Levinson",NA,NA
"Best Sound, Recording",NA,"Loren L. Ryder (Paramount SSD)","Event-11-1939","tt0030265","If I Were King","nm0753122","Loren L. Ryder",NA,NA
"Best Sound, Recording",NA,"Elmer Raguse (Hal Roach SSD)","Event-11-1939","tt0030442","Merrily We Live","nm0706649","Elmer Raguse",NA,NA
"Best Sound, Recording",NA,"Edmund H. Hansen (20th Century-Fox SSD)","Event-11-1939","tt0030811","Suez","nm0360770","Edmund H. Hansen",NA,NA
"Best Sound, Recording",NA,"Douglas Shearer (M-G-M SSD)","Event-11-1939","tt0030817","Sweethearts","nm0790428","Douglas Shearer",NA,NA
"Best Sound, Recording",NA,"Bernard B. Brown (Universal SSD)","Event-11-1939","tt0030854","That Certain Age","nm0113094","Bernard B. Brown",NA,NA
"Best Sound, Recording",NA,"James Wilkinson (RKO Radio SSD)","Event-11-1939","tt0030944","Vivacious Lady","nm0929408","James Wilkinson",NA,NA
"Best Sound, Recording",NA,"John P. Livadary (Columbia SSD)","Event-11-1939","tt0030993","You Can't Take It with You","nm0515093","John P. Livadary",NA,NA
"Best Writing, Original Story","Winner","Eleanore Griffin, Dore Schary","Event-11-1939","tt0029942","Boys Town","nm0341178","Eleanore Griffin",NA,NA
"Best Writing, Original Story","Winner","Eleanore Griffin, Dore Schary","Event-11-1939","tt0029942","Boys Town","nm0770196","Dore Schary",NA,NA
"Best Writing, Original Story",NA,"Irving Berlin","Event-11-1939","tt0029852","Alexander's Ragtime Band","nm0000927","Irving Berlin",NA,NA
"Best Writing, Original Story",NA,"Rowland Brown","Event-11-1939","tt0029870","Angels with Dirty Faces","nm0114602","Rowland Brown",NA,NA
"Best Writing, Original Story",NA,"John Howard Lawson","Event-11-1939","tt0029924","Blockade","nm0493251","John Howard Lawson",NA,NA
"Best Writing, Original Story",NA,"Marcella Burke, Frederick Kohner","Event-11-1939","tt0030395","Mad About Music","nm0121781","Marcella Burke",NA,NA
"Best Writing, Original Story",NA,"Marcella Burke, Frederick Kohner","Event-11-1939","tt0030395","Mad About Music","nm0463430","Frederick Kohner",NA,NA
"Best Writing, Original Story",NA,"Frank Wead","Event-11-1939","tt0030848","Test Pilot","nm0915693","Frank Wead",NA,NA
"Best Writing, Screenplay","Winner","George Bernard Shaw, Ian Dalrymple, Cecil Lewis, W.P. Lipscomb","Event-11-1939","tt0030637","Pygmalion","nm0789737","George Bernard Shaw",NA,NA
"Best Writing, Screenplay","Winner","George Bernard Shaw, Ian Dalrymple, Cecil Lewis, W.P. Lipscomb","Event-11-1939","tt0030637","Pygmalion","nm0198202","Ian Dalrymple",NA,NA
"Best Writing, Screenplay","Winner","George Bernard Shaw, Ian Dalrymple, Cecil Lewis, W.P. Lipscomb","Event-11-1939","tt0030637","Pygmalion","nm0507021","Cecil Lewis",NA,NA
"Best Writing, Screenplay","Winner","George Bernard Shaw, Ian Dalrymple, Cecil Lewis, W.P. Lipscomb","Event-11-1939","tt0030637","Pygmalion","nm0513744","W.P. Lipscomb",NA,NA
"Best Writing, Screenplay",NA,"John Meehan, Dore Schary","Event-11-1939","tt0029942","Boys Town","nm0576046","John Meehan",NA,NA
"Best Writing, Screenplay",NA,"John Meehan, Dore Schary","Event-11-1939","tt0029942","Boys Town","nm0770196","Dore Schary",NA,NA
"Best Writing, Screenplay",NA,"Lenore J. Coffee, Julius J. Epstein","Event-11-1939","tt0030149","Four Daughters","nm0168829","Lenore J. Coffee",NA,NA
"Best Writing, Screenplay",NA,"Lenore J. Coffee, Julius J. Epstein","Event-11-1939","tt0030149","Four Daughters","nm0258493","Julius J. Epstein",NA,NA
"Best Writing, Screenplay",NA,"Ian Dalrymple, Elizabeth Hill, Frank Wead","Event-11-1939","tt0029995","The Citadel","nm0198202","Ian Dalrymple",NA,NA
"Best Writing, Screenplay",NA,"Ian Dalrymple, Elizabeth Hill, Frank Wead","Event-11-1939","tt0029995","The Citadel","nm0384227","Elizabeth Hill",NA,NA
"Best Writing, Screenplay",NA,"Ian Dalrymple, Elizabeth Hill, Frank Wead","Event-11-1939","tt0029995","The Citadel","nm0915693","Frank Wead",NA,NA
"Best Writing, Screenplay",NA,"Robert Riskin","Event-11-1939","tt0030993","You Can't Take It with You","nm0728307","Robert Riskin",NA,NA
"Best Actor in a Leading Role","Winner","Goodbye, Mr. Chips","Event-12-1940","tt0031385","Goodbye, Mr. Chips","nm0232196","Robert Donat",NA,NA
"Best Actor in a Leading Role",NA,"Gone with the Wind","Event-12-1940","tt0031381","Gone with the Wind","nm0000022","Clark Gable",NA,NA
"Best Actor in a Leading Role",NA,"Mr. Smith Goes to Washington","Event-12-1940","tt0031679","Mr. Smith Goes to Washington","nm0000071","James Stewart",NA,NA
"Best Actor in a Leading Role",NA,"Wuthering Heights","Event-12-1940","tt0032145","Wuthering Heights","nm0000059","Laurence Olivier",NA,NA
"Best Actor in a Leading Role",NA,"Babes in Arms","Event-12-1940","tt0031066","Babes in Arms","nm0001682","Mickey Rooney",NA,NA
"Best Actor in a Supporting Role","Winner","Stagecoach","Event-12-1940","tt0031971","Stagecoach","nm0593775","Thomas Mitchell",NA,NA
"Best Actor in a Supporting Role",NA,"Juarez","Event-12-1940","tt0031516","Juarez","nm0000731","Brian Aherne",NA,NA
"Best Actor in a Supporting Role",NA,"Beau Geste","Event-12-1940","tt0031088","Beau Geste","nm0002046","Brian Donlevy",NA,NA
"Best Actor in a Supporting Role",NA,"Mr. Smith Goes to Washington","Event-12-1940","tt0031679","Mr. Smith Goes to Washington","nm0001647","Claude Rains",NA,NA
"Best Actor in a Supporting Role",NA,"Mr. Smith Goes to Washington","Event-12-1940","tt0031679","Mr. Smith Goes to Washington","nm0002503","Harry Carey",NA,NA
"Best Actress in a Leading Role","Winner","Gone with the Wind","Event-12-1940","tt0031381","Gone with the Wind","nm0000046","Vivien Leigh",NA,NA
"Best Actress in a Leading Role",NA,"Dark Victory","Event-12-1940","tt0031210","Dark Victory","nm0000012","Bette Davis",NA,NA
"Best Actress in a Leading Role",NA,"Goodbye, Mr. Chips","Event-12-1940","tt0031385","Goodbye, Mr. Chips","nm0002093","Greer Garson",NA,NA
"Best Actress in a Leading Role",NA,"Ninotchka","Event-12-1940","tt0031725","Ninotchka","nm0001256","Greta Garbo",NA,NA
"Best Actress in a Leading Role",NA,"Love Affair","Event-12-1940","tt0031593","Love Affair","nm0002050","Irene Dunne",NA,NA
"Best Actress in a Supporting Role","Winner","Gone with the Wind","Event-12-1940","tt0031381","Gone with the Wind","nm0567408","Hattie McDaniel",NA,NA
"Best Actress in a Supporting Role",NA,"Drums Along the Mohawk","Event-12-1940","tt0031252","Drums Along the Mohawk","nm0646829","Edna May Oliver",NA,NA
