"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Actor",NA,"Mississippi Burning","Event-23-1989","tt0095647","Mississippi Burning","nm0000432","Gene Hackman",NA,NA
"Best Actor",NA,"Rain Man","Event-23-1989","tt0095953","Rain Man","nm0000163","Dustin Hoffman",NA,NA
"Best Actor",NA,"Pelle the Conqueror","Event-23-1989","tt0093713","Pelle the Conqueror","nm0001884","Max von Sydow",NA,NA
"Best Actress","Winner","High Tide","Event-23-1989","tt0095305","High Tide","nm0001114","Judy Davis",NA,NA
"Best Actress",NA,"Women on the Verge of a Nervous Breakdown","Event-23-1989","tt0095675","Women on the Verge of a Nervous Breakdown","nm0560962","Carmen Maura",NA,NA
"Best Actress",NA,"A World Apart","Event-23-1989","tt0096464","A World Apart","nm0001347","Barbara Hershey",NA,NA
"Best Actress",NA,"Working Girl","Event-23-1989","tt0096463","Working Girl","nm0000429","Melanie Griffith",NA,NA
"Best Cinematography","Winner","Henri Alekan","Event-23-1989","tt0093191","Wings of Desire","nm0002162","Henri Alekan",NA,NA
"Best Cinematography",NA,"Sven Nykvist","Event-23-1989","tt0096332","The Unbearable Lightness of Being","nm0005815","Sven Nykvist",NA,NA
"Best Cinematography",NA,"Philippe Rousselot","Event-23-1989","tt0094947","Dangerous Liaisons","nm0003542","Philippe Rousselot",NA,NA
"Best Cinematography",NA,"Conrad L. Hall","Event-23-1989","tt0096244","Tequila Sunrise","nm0005734","Conrad L. Hall",NA,NA
"Best Cinematography",NA,"Vittorio Storaro","Event-23-1989","tt0096316","Tucker: The Man and His Dream","nm0005886","Vittorio Storaro",NA,NA
"Best Director","Winner","The Unbearable Lightness of Being","Event-23-1989","tt0096332","The Unbearable Lightness of Being","nm0442241","Philip Kaufman",NA,NA
"Best Director",NA,"A World Apart","Event-23-1989","tt0096464","A World Apart","nm0579580","Chris Menges",NA,NA
"Best Director",NA,"Wings of Desire","Event-23-1989","tt0093191","Wings of Desire","nm0000694","Wim Wenders",NA,NA
"Best Documentary","Winner",NA,"Event-23-1989","tt0096257","The Thin Blue Line",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-23-1989","tt0095341","Hôtel Terminus",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-23-1989","tt0059817","Tokyo Olympiad",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-23-1989","tt0096332","The Unbearable Lightness of Being",NA,NA,NA,NA
"Best Film",NA,NA,"Event-23-1989","tt0095675","Women on the Verge of a Nervous Breakdown",NA,NA,NA,NA
"Best Film",NA,NA,"Event-23-1989","tt0096464","A World Apart",NA,NA,NA,NA
"Best Film",NA,NA,"Event-23-1989","tt0093191","Wings of Desire",NA,NA,NA,NA
"Best Screenplay","Winner","Ron Shelton","Event-23-1989","tt0094812","Bull Durham","nm0005421","Ron Shelton",NA,NA
"Best Screenplay",NA,"David Cronenberg, Norman Snider","Event-23-1989","tt0094964","Dead Ringers","nm0000343","David Cronenberg",NA,NA
"Best Screenplay",NA,"David Cronenberg, Norman Snider","Event-23-1989","tt0094964","Dead Ringers","nm0811138","Norman Snider",NA,NA
"Best Screenplay",NA,"Shawn Slovo","Event-23-1989","tt0096464","A World Apart","nm0806256","Shawn Slovo",NA,NA
"Best Supporting Actor","Winner","Married to the Mob, Tucker: The Man and His Dream","Event-23-1989","tt0095593","Married to the Mob","nm0001777","Dean Stockwell",NA,NA
"Best Supporting Actor","Winner","Married to the Mob, Tucker: The Man and His Dream","Event-23-1989","tt0096316","Tucker: The Man and His Dream","nm0001777","Dean Stockwell",NA,NA
"Best Supporting Actor",NA,"Little Dorrit","Event-23-1989","tt0095530","Little Dorrit","nm0000027","Alec Guinness",NA,NA
"Best Supporting Actor",NA,"Bull Durham","Event-23-1989","tt0094812","Bull Durham","nm0000209","Tim Robbins",NA,NA
"Best Supporting Actress","Winner","Married to the Mob","Event-23-1989","tt0095593","Married to the Mob","nm0001689","Mercedes Ruehl",NA,NA
"Best Supporting Actress",NA,"The Unbearable Lightness of Being","Event-23-1989","tt0096332","The Unbearable Lightness of Being","nm0000565","Lena Olin",NA,NA
"Best Supporting Actress",NA,"Dangerous Liaisons","Event-23-1989","tt0094947","Dangerous Liaisons","nm0000201","Michelle Pfeiffer",NA,NA
"Best Actor","Winner","My Left Foot","Event-24-1990","tt0097937","My Left Foot","nm0000358","Daniel Day-Lewis",NA,NA
"Best Actor",NA,"Driving Miss Daisy","Event-24-1990","tt0097239","Driving Miss Daisy","nm0000151","Morgan Freeman",NA,NA
"Best Actor",NA,"Born on the Fourth of July","Event-24-1990","tt0096969","Born on the Fourth of July","nm0000129","Tom Cruise",NA,NA
"Best Actress","Winner","The Fabulous Baker Boys","Event-24-1990","tt0097322","The Fabulous Baker Boys","nm0000201","Michelle Pfeiffer",NA,NA
"Best Actress",NA,"Driving Miss Daisy","Event-24-1990","tt0097239","Driving Miss Daisy","nm0001788","Jessica Tandy",NA,NA
"Best Actress",NA,"Sex, Lies, and Videotape","Event-24-1990","tt0098724","Sex, Lies, and Videotape","nm0000510","Andie MacDowell",NA,NA
"Best Cinematography","Winner","Michael Ballhaus","Event-24-1990","tt0097322","The Fabulous Baker Boys","nm0000841","Michael Ballhaus",NA,NA
"Best Director","Winner","Drugstore Cowboy","Event-24-1990","tt0097240","Drugstore Cowboy","nm0001814","Gus Van Sant",NA,NA
"Best Director",NA,"Enemies, A Love Story","Event-24-1990","tt0097276","Enemies, A Love Story","nm0005196","Paul Mazursky",NA,NA
"Best Director",NA,"Do the Right Thing","Event-24-1990","tt0097216","Do the Right Thing","nm0000490","Spike Lee",NA,NA
"Best Documentary","Winner",NA,"Event-24-1990","tt0098213","Roger & Me",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-24-1990","tt0097240","Drugstore Cowboy",NA,NA,NA,NA
"Best Film",NA,NA,"Event-24-1990","tt0097276","Enemies, A Love Story",NA,NA,NA,NA
"Best Film",NA,NA,"Event-24-1990","tt0097027","Casualties of War",NA,NA,NA,NA
"Best Screenplay","Winner","Gus Van Sant, Daniel Yost","Event-24-1990","tt0097240","Drugstore Cowboy","nm0001814","Gus Van Sant",NA,NA
"Best Screenplay","Winner","Gus Van Sant, Daniel Yost","Event-24-1990","tt0097240","Drugstore Cowboy","nm0949127","Daniel Yost",NA,NA
"Best Screenplay",NA,"Steven Soderbergh","Event-24-1990","tt0098724","Sex, Lies, and Videotape","nm0001752","Steven Soderbergh",NA,NA
"Best Screenplay",NA,"Steve Kloves","Event-24-1990","tt0097322","The Fabulous Baker Boys","nm0460141","Steve Kloves",NA,NA
"Best Supporting Actor","Winner","The Fabulous Baker Boys","Event-24-1990","tt0097322","The Fabulous Baker Boys","nm0000977","Beau Bridges",NA,NA
"Best Supporting Actor",NA,"Glory","Event-24-1990","tt0097441","Glory","nm0000243","Denzel Washington",NA,NA
"Best Supporting Actress","Winner","Enemies, A Love Story","Event-24-1990","tt0097276","Enemies, A Love Story","nm0001378","Anjelica Huston",NA,NA
"Best Supporting Actress",NA,"Enemies, A Love Story","Event-24-1990","tt0097276","Enemies, A Love Story","nm0000565","Lena Olin",NA,NA
"Best Supporting Actress",NA,"My Left Foot","Event-24-1990","tt0097937","My Left Foot","nm0002084","Brenda Fricker",NA,NA
"Best Actor","Winner","Reversal of Fortune","Event-25-1991","tt0100486","Reversal of Fortune","nm0000460","Jeremy Irons",NA,NA
"Best Actor",NA,"To Sleep with Anger","Event-25-1991","tt0100791","To Sleep with Anger","nm0000418","Danny Glover",NA,NA
"Best Actor",NA,"Goodfellas, Awakenings","Event-25-1991","tt0099685","Goodfellas","nm0000134","Robert De Niro",NA,NA
"Best Actor",NA,"Goodfellas, Awakenings","Event-25-1991","tt0099077","Awakenings","nm0000134","Robert De Niro",NA,NA
"Best Actress","Winner","The Grifters, The Witches","Event-25-1991","tt0099703","The Grifters","nm0001378","Anjelica Huston",NA,NA
"Best Actress","Winner","The Grifters, The Witches","Event-25-1991","tt0100944","The Witches","nm0001378","Anjelica Huston",NA,NA
"Best Actress",NA,"Mr. & Mrs. Bridge","Event-25-1991","tt0100200","Mr. & Mrs. Bridge","nm0940946","Joanne Woodward",NA,NA
"Best Actress",NA,"Everybody Wins, The Sheltering Sky","Event-25-1991","tt0099520","Everybody Wins","nm0000700","Debra Winger",NA,NA
"Best Actress",NA,"Everybody Wins, The Sheltering Sky","Event-25-1991","tt0100594","The Sheltering Sky","nm0000700","Debra Winger",NA,NA
"Best Actress",NA,"Men Don't Leave","Event-25-1991","tt0100134","Men Don't Leave","nm0001448","Jessica Lange",NA,NA
"Best Cinematography","Winner","Peter Suschitzky","Event-25-1991","tt0100924","Where the Heart Is","nm0005893","Peter Suschitzky",NA,NA
"Best Cinematography",NA,"Ian Baker","Event-25-1991","tt0100530","The Russia House","nm0048524","Ian Baker",NA,NA
"Best Cinematography",NA,"Philippe Rousselot","Event-25-1991","tt0099762","Henry & June","nm0003542","Philippe Rousselot",NA,NA
"Best Director","Winner","Goodfellas","Event-25-1991","tt0099685","Goodfellas","nm0000217","Martin Scorsese",NA,NA
"Best Director",NA,"The Grifters","Event-25-1991","tt0099703","The Grifters","nm0001241","Stephen Frears",NA,NA
"Best Director",NA,"Sweetie","Event-25-1991","tt0098725","Sweetie","nm0001005","Jane Campion",NA,NA
"Best Documentary","Winner",NA,"Event-25-1991","tt0099121","Berkeley in the Sixties",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-25-1991","tt0097372","For All Mankind",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-25-1991","tt0096923","The Big Bang",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-25-1991","tt0099685","Goodfellas",NA,NA,NA,NA
"Best Film",NA,NA,"Event-25-1991","tt0099703","The Grifters",NA,NA,NA,NA
"Best Film",NA,NA,"Event-25-1991","tt0100486","Reversal of Fortune",NA,NA,NA,NA
"Best Film",NA,NA,"Event-25-1991","tt0098725","Sweetie",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-25-1991","tt0094675","Ariel",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-25-1991","tt0098596","Life and Nothing But",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-25-1991","tt0097884","May Fools",NA,NA,NA,NA
"Best Screenplay","Winner","Charles Burnett","Event-25-1991","tt0100791","To Sleep with Anger","nm0122344","Charles Burnett",NA,NA
"Best Screenplay",NA,"Tom Stoppard","Event-25-1991","tt0100530","The Russia House","nm0001779","Tom Stoppard",NA,NA
"Best Screenplay",NA,"Donald E. Westlake","Event-25-1991","tt0099703","The Grifters","nm0922799","Donald E. Westlake",NA,NA
"Best Supporting Actor","Winner","Longtime Companion","Event-25-1991","tt0100049","Longtime Companion","nm0001117","Bruce Davison",NA,NA
"Best Supporting Actor",NA,"Goodfellas","Event-25-1991","tt0099685","Goodfellas","nm0000582","Joe Pesci",NA,NA
"Best Supporting Actor",NA,"Dick Tracy","Event-25-1991","tt0099422","Dick Tracy","nm0000199","Al Pacino",NA,NA
"Best Supporting Actor",NA,"Miller's Crossing","Event-25-1991","tt0100150","Miller's Crossing","nm0001806","John Turturro",NA,NA
"Best Supporting Actress","Winner","The Grifters","Event-25-1991","tt0099703","The Grifters","nm0000906","Annette Bening",NA,NA
"Best Supporting Actress",NA,"Henry & June, Where the Heart Is","Event-25-1991","tt0099762","Henry & June","nm0000235","Uma Thurman",NA,NA
"Best Supporting Actress",NA,"Henry & June, Where the Heart Is","Event-25-1991","tt0100924","Where the Heart Is","nm0000235","Uma Thurman",NA,NA
"Best Supporting Actress",NA,"Edward Scissorhands","Event-25-1991","tt0099487","Edward Scissorhands","nm0001848","Dianne Wiest",NA,NA
"Best Actor","Winner","My Own Private Idaho","Event-26-1992","tt0102494","My Own Private Idaho","nm0000203","River Phoenix",NA,NA
"Best Actor",NA,"Bugsy","Event-26-1992","tt0101516","Bugsy","nm0000886","Warren Beatty",NA,NA
"Best Actor",NA,"The Prince of Tides","Event-26-1992","tt0102713","The Prince of Tides","nm0000560","Nick Nolte",NA,NA
"Best Actress","Winner","Life Is Sweet","Event-26-1992","tt0100024","Life Is Sweet","nm0824102","Alison Steadman",NA,NA
"Best Actress",NA,"The Silence of the Lambs","Event-26-1992","tt0102926","The Silence of the Lambs","nm0000149","Jodie Foster",NA,NA
"Best Actress",NA,"Thelma & Louise","Event-26-1992","tt0103074","Thelma & Louise","nm0000215","Susan Sarandon",NA,NA
"Best Cinematography","Winner","Roger Deakins","Event-26-1992","tt0101410","Barton Fink","nm0005683","Roger Deakins",NA,NA
"Best Cinematography",NA,"Peter Suschitzky","Event-26-1992","tt0102511","Naked Lunch","nm0005893","Peter Suschitzky",NA,NA
"Best Cinematography",NA,"Allen Daviau","Event-26-1992","tt0101516","Bugsy","nm0005679","Allen Daviau",NA,NA
"Best Director","Winner","Naked Lunch","Event-26-1992","tt0102511","Naked Lunch","nm0000343","David Cronenberg",NA,NA
"Best Director",NA,"Life Is Sweet","Event-26-1992","tt0100024","Life Is Sweet","nm0005139","Mike Leigh",NA,NA
"Best Director",NA,"The Silence of the Lambs","Event-26-1992","tt0102926","The Silence of the Lambs","nm0001129","Jonathan Demme",NA,NA
"Best Documentary","Winner",NA,"Event-26-1992","tt0100332","Paris Is Burning",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-26-1992","tt0102015","Hearts of Darkness: A Filmmaker's Apocalypse",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-26-1992","tt0099028","American Dream",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-26-1992","tt0102370","Madonna: Truth or Dare",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-26-1992","tt0100024","Life Is Sweet",NA,NA,NA,NA
"Best Film",NA,NA,"Event-26-1992","tt0102511","Naked Lunch",NA,NA,NA,NA
"Best Film",NA,NA,"Event-26-1992","tt0101516","Bugsy",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-26-1992","tt0101765","The Double Life of Véronique",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-26-1992","tt0096163","The Vanishing",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-26-1992","tt0099776","Europa Europa",NA,NA,NA,NA
"Best Screenplay","Winner","David Cronenberg","Event-26-1992","tt0102511","Naked Lunch","nm0000343","David Cronenberg",NA,NA
"Best Screenplay",NA,"James Toback","Event-26-1992","tt0101516","Bugsy","nm0864812","James Toback",NA,NA
"Best Screenplay",NA,"Agnieszka Holland","Event-26-1992","tt0099776","Europa Europa","nm0002140","Agnieszka Holland",NA,NA
"Best Screenplay",NA,"Calder Willingham","Event-26-1992","tt0102753","Rambling Rose","nm0932229","Calder Willingham",NA,NA
"Best Supporting Actor","Winner","Thelma & Louise, Bugsy, Mortal Thoughts","Event-26-1992","tt0103074","Thelma & Louise","nm0000172","Harvey Keitel",NA,NA
"Best Supporting Actor","Winner","Thelma & Louise, Bugsy, Mortal Thoughts","Event-26-1992","tt0101516","Bugsy","nm0000172","Harvey Keitel",NA,NA
"Best Supporting Actor","Winner","Thelma & Louise, Bugsy, Mortal Thoughts","Event-26-1992","tt0102469","Mortal Thoughts","nm0000172","Harvey Keitel",NA,NA
"Best Supporting Actor",NA,"Billy Bathgate","Event-26-1992","tt0101453","Billy Bathgate","nm0384696","Steven Hill",NA,NA
"Best Supporting Actor",NA,"Bugsy","Event-26-1992","tt0101516","Bugsy","nm0001285","Elliott Gould",NA,NA
"Best Supporting Actress","Winner","Life Is Sweet","Event-26-1992","tt0100024","Life Is Sweet","nm0001363","Jane Horrocks",NA,NA
"Best Supporting Actress",NA,"Cape Fear","Event-26-1992","tt0101540","Cape Fear","nm0000496","Juliette Lewis",NA,NA
"Best Supporting Actress",NA,"Naked Lunch","Event-26-1992","tt0102511","Naked Lunch","nm0001114","Judy Davis",NA,NA
"Best Actor","Winner","The Crying Game","Event-27-1993","tt0104036","The Crying Game","nm0001653","Stephen Rea",NA,NA
"Best Actor",NA,"Unforgiven","Event-27-1993","tt0105695","Unforgiven","nm0000142","Clint Eastwood",NA,NA
"Best Actor",NA,"Malcolm X","Event-27-1993","tt0104797","Malcolm X","nm0000243","Denzel Washington",NA,NA
"Best Actress","Winner","Howards End","Event-27-1993","tt0104454","Howards End","nm0000668","Emma Thompson",NA,NA
"Best Actress",NA,"Lorenzo's Oil, Light Sleeper","Event-27-1993","tt0104756","Lorenzo's Oil","nm0000215","Susan Sarandon",NA,NA
"Best Actress",NA,"Lorenzo's Oil, Light Sleeper","Event-27-1993","tt0102307","Light Sleeper","nm0000215","Susan Sarandon",NA,NA
"Best Actress",NA,"Raise the Red Lantern","Event-27-1993","tt0101640","Raise the Red Lantern","nm0000084","Gong Li",NA,NA
"Best Actress",NA,"The Best Intentions","Event-27-1993","tt0104350","The Best Intentions","nm0000278","Pernilla August",NA,NA
"Best Cinematography","Winner","Fei Zhao","Event-27-1993","tt0101640","Raise the Red Lantern","nm0270508","Fei Zhao",NA,NA
"Best Cinematography",NA,"Jean de Segonzac","Event-27-1993","tt0104693","Laws of Gravity","nm0211523","Jean de Segonzac",NA,NA
"Best Cinematography",NA,"Jack N. Green","Event-27-1993","tt0105695","Unforgiven","nm0005726","Jack N. Green",NA,NA
"Best Director","Winner","Unforgiven","Event-27-1993","tt0105695","Unforgiven","nm0000142","Clint Eastwood",NA,NA
"Best Director",NA,"The Player","Event-27-1993","tt0105151","The Player","nm0000265","Robert Altman",NA,NA
"Best Director",NA,"The Crying Game","Event-27-1993","tt0104036","The Crying Game","nm0001403","Neil Jordan",NA,NA
"Best Documentary","Winner",NA,"Event-27-1993","tt0099028","American Dream",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-27-1993","tt0103888","Brother's Keeper",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-27-1993","tt0103882","A Brief History of Time",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-27-1993","tt0105695","Unforgiven",NA,NA,NA,NA
"Best Film",NA,NA,"Event-27-1993","tt0104036","The Crying Game",NA,NA,NA,NA
"Best Film",NA,NA,"Event-27-1993","tt0105151","The Player",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-27-1993","tt0101640","Raise the Red Lantern",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-27-1993","tt0098532","The Match Factory Girl",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-27-1993","tt0104350","The Best Intentions",NA,NA,NA,NA
"Best Screenplay","Winner","David Webb Peoples","Event-27-1993","tt0105695","Unforgiven","nm0672459","David Webb Peoples",NA,NA
"Best Screenplay",NA,"Neil Jordan","Event-27-1993","tt0104036","The Crying Game","nm0001403","Neil Jordan",NA,NA
"Best Screenplay",NA,"Michael Tolkin","Event-27-1993","tt0105151","The Player","nm0866062","Michael Tolkin",NA,NA
"Best Supporting Actor","Winner","Unforgiven","Event-27-1993","tt0105695","Unforgiven","nm0000432","Gene Hackman",NA,NA
"Best Supporting Actor",NA,"The Crying Game","Event-27-1993","tt0104036","The Crying Game","nm0001109","Jaye Davidson",NA,NA
"Best Supporting Actor",NA,"Malcolm X","Event-27-1993","tt0104797","Malcolm X","nm0005148","Delroy Lindo",NA,NA
"Best Supporting Actress","Winner","Husbands and Wives","Event-27-1993","tt0104466","Husbands and Wives","nm0001114","Judy Davis",NA,NA
"Best Supporting Actress",NA,"The Crying Game, Enchanted April, Damage","Event-27-1993","tt0104036","The Crying Game","nm0001669","Miranda Richardson",NA,NA
"Best Supporting Actress",NA,"The Crying Game, Enchanted April, Damage","Event-27-1993","tt0101811","Enchanted April","nm0001669","Miranda Richardson",NA,NA
"Best Supporting Actress",NA,"The Crying Game, Enchanted April, Damage","Event-27-1993","tt0104237","Damage","nm0001669","Miranda Richardson",NA,NA
"Best Supporting Actress",NA,"Howards End","Event-27-1993","tt0104454","Howards End","nm0000603","Vanessa Redgrave",NA,NA
"Best Actor","Winner","Naked","Event-28-1994","tt0107653","Naked","nm0000667","David Thewlis",NA,NA
"Best Actor",NA,"Shadowlands, The Remains of the Day","Event-28-1994","tt0108101","Shadowlands","nm0000164","Anthony Hopkins",NA,NA
"Best Actor",NA,"Shadowlands, The Remains of the Day","Event-28-1994","tt0107943","The Remains of the Day","nm0000164","Anthony Hopkins",NA,NA
"Best Actor",NA,"In the Name of the Father","Event-28-1994","tt0107207","In the Name of the Father","nm0000358","Daniel Day-Lewis",NA,NA
"Best Actress","Winner","The Piano","Event-28-1994","tt0107822","The Piano","nm0000456","Holly Hunter",NA,NA
"Best Actress",NA,"Ruby in Paradise","Event-28-1994","tt0108000","Ruby in Paradise","nm0000171","Ashley Judd",NA,NA
"Best Actress",NA,"Six Degrees of Separation","Event-28-1994","tt0108149","Six Degrees of Separation","nm0000330","Stockard Channing",NA,NA
"Best Cinematography","Winner","Janusz Kaminski","Event-28-1994","tt0108052","Schindler's List","nm0001405","Janusz Kaminski",NA,NA
"Best Cinematography",NA,"Stuart Dryburgh","Event-28-1994","tt0107822","The Piano","nm0238698","Stuart Dryburgh",NA,NA
"Best Cinematography",NA,"Michael Ballhaus","Event-28-1994","tt0106226","The Age of Innocence","nm0000841","Michael Ballhaus",NA,NA
"Best Director","Winner","Schindler's List","Event-28-1994","tt0108052","Schindler's List","nm0000229","Steven Spielberg",NA,NA
"Best Director",NA,"The Piano","Event-28-1994","tt0107822","The Piano","nm0001005","Jane Campion",NA,NA
"Best Director",NA,"Short Cuts","Event-28-1994","tt0108122","Short Cuts","nm0000265","Robert Altman",NA,NA
"Best Documentary","Winner",NA,"Event-28-1994","tt0105764","Visions of Light",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-28-1994","tt0107233","It's All True",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-28-1994","tt0108515","The War Room",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-28-1994","tt0108052","Schindler's List",NA,NA,NA,NA
"Best Film",NA,NA,"Event-28-1994","tt0107822","The Piano",NA,NA,NA,NA
"Best Film",NA,NA,"Event-28-1994","tt0108122","Short Cuts",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-28-1994","tt0105197","The Story of Qiu Ju",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-28-1994","tt0108394","Three Colors: Blue",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-28-1994","tt0106332","Farewell My Concubine",NA,NA,NA,NA
"Best Screenplay","Winner","Jane Campion","Event-28-1994","tt0107822","The Piano","nm0001005","Jane Campion",NA,NA
"Best Screenplay",NA,"John Guare","Event-28-1994","tt0108149","Six Degrees of Separation","nm0345359","John Guare",NA,NA
"Best Screenplay",NA,"Robert Altman, Frank Barhydt","Event-28-1994","tt0108122","Short Cuts","nm0000265","Robert Altman",NA,NA
"Best Screenplay",NA,"Robert Altman, Frank Barhydt","Event-28-1994","tt0108122","Short Cuts","nm3004592","Frank Barhydt",NA,NA
"Best Supporting Actor","Winner","Schindler's List","Event-28-1994","tt0108052","Schindler's List","nm0000146","Ralph Fiennes",NA,NA
"Best Supporting Actor",NA,"What's Eating Gilbert Grape, This Boy's Life","Event-28-1994","tt0108550","What's Eating Gilbert Grape","nm0000138","Leonardo DiCaprio",NA,NA
"Best Supporting Actor",NA,"What's Eating Gilbert Grape, This Boy's Life","Event-28-1994","tt0108330","This Boy's Life","nm0000138","Leonardo DiCaprio",NA,NA
"Best Supporting Actor",NA,"The Fugitive","Event-28-1994","tt0106977","The Fugitive","nm0000169","Tommy Lee Jones",NA,NA
"Best Supporting Actress","Winner","Short Cuts","Event-28-1994","tt0108122","Short Cuts","nm0000656","Madeleine Stowe",NA,NA
"Best Supporting Actress",NA,"Flesh and Bone","Event-28-1994","tt0106926","Flesh and Bone","nm0000569","Gwyneth Paltrow",NA,NA
"Best Supporting Actress",NA,"The Piano","Event-28-1994","tt0107822","The Piano","nm0001593","Anna Paquin",NA,NA
"Best Supporting Actress",NA,"Short Cuts","Event-28-1994","tt0108122","Short Cuts","nm0000492","Jennifer Jason Leigh",NA,NA
"Best Actor","Winner","Nobody's Fool","Event-29-1995","tt0110684","Nobody's Fool","nm0000056","Paul Newman",NA,NA
"Best Actor",NA,"Pulp Fiction","Event-29-1995","tt0110912","Pulp Fiction","nm0000168","Samuel L. Jackson",NA,NA
"Best Actor",NA,"Pulp Fiction","Event-29-1995","tt0110912","Pulp Fiction","nm0000237","John Travolta",NA,NA
"Best Actress","Winner","Mrs. Parker and the Vicious Circle","Event-29-1995","tt0110588","Mrs. Parker and the Vicious Circle","nm0000492","Jennifer Jason Leigh",NA,NA
"Best Actress",NA,"Blue Sky","Event-29-1995","tt0109306","Blue Sky","nm0001448","Jessica Lange",NA,NA
"Best Actress",NA,"The Last Seduction","Event-29-1995","tt0110308","The Last Seduction","nm0000400","Linda Fiorentino",NA,NA
"Best Cinematography","Winner","Stefan Czapsky","Event-29-1995","tt0109707","Ed Wood","nm0194356","Stefan Czapsky",NA,NA
"Best Cinematography",NA,"Piotr Sobocinski","Event-29-1995","tt0111495","Three Colors: Red","nm0811834","Piotr Sobocinski",NA,NA
"Best Cinematography",NA,"Philippe Rousselot","Event-29-1995","tt0110148","Interview with the Vampire: The Vampire Chronicles","nm0003542","Philippe Rousselot",NA,NA
"Best Director","Winner","Pulp Fiction","Event-29-1995","tt0110912","Pulp Fiction","nm0000233","Quentin Tarantino",NA,NA
"Best Director",NA,"Three Colors: Red","Event-29-1995","tt0111495","Three Colors: Red","nm0001425","Krzysztof Kieslowski",NA,NA
"Best Director",NA,"Vanya on 42nd Street","Event-29-1995","tt0111590","Vanya on 42nd Street","nm0001501","Louis Malle",NA,NA
"Best Documentary","Winner",NA,"Event-29-1995","tt0110057","Hoop Dreams",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-29-1995","tt0107472","The Wonderful, Horrible Life of Leni Riefenstahl",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-29-1995","tt0107796","In the Land of the Deaf",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-29-1995","tt0110912","Pulp Fiction",NA,NA,NA,NA
"Best Film",NA,NA,"Event-29-1995","tt0111495","Three Colors: Red",NA,NA,NA,NA
"Best Film",NA,NA,"Event-29-1995","tt0110057","Hoop Dreams",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-29-1995","tt0111495","Three Colors: Red",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-29-1995","tt0110081","To Live",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-29-1995","tt0109382","Dear Diary",NA,NA,NA,NA
"Best Screenplay","Winner","Quentin Tarantino, Roger Avary","Event-29-1995","tt0110912","Pulp Fiction","nm0000233","Quentin Tarantino",NA,NA
"Best Screenplay","Winner","Quentin Tarantino, Roger Avary","Event-29-1995","tt0110912","Pulp Fiction","nm0000812","Roger Avary",NA,NA
"Best Screenplay",NA,"Paul Attanasio","Event-29-1995","tt0110932","Quiz Show","nm0001921","Paul Attanasio",NA,NA
"Best Screenplay",NA,"Krzysztof Kieslowski, Krzysztof Piesiewicz","Event-29-1995","tt0111495","Three Colors: Red","nm0001425","Krzysztof Kieslowski",NA,NA
"Best Screenplay",NA,"Krzysztof Kieslowski, Krzysztof Piesiewicz","Event-29-1995","tt0111495","Three Colors: Red","nm0682830","Krzysztof Piesiewicz",NA,NA
"Best Supporting Actor","Winner","Ed Wood","Event-29-1995","tt0109707","Ed Wood","nm0001445","Martin Landau",NA,NA
"Best Supporting Actor",NA,"Pulp Fiction","Event-29-1995","tt0110912","Pulp Fiction","nm0000168","Samuel L. Jackson",NA,NA
